gid,lon,lat
다사479440,126.9111809000,37.4942391800
다사487491,126.9198747000,37.5402511400
다사489487,126.9221664000,37.5366569800
다사478488,126.9097090000,37.5374967200
다사483475,126.9154597000,37.5258077800
다사464465,126.8940308000,37.5166862700
다사458496,126.8870129000,37.5445918600
다사471495,126.9017356000,37.5437660300
다사468490,126.8983760000,37.5392422200
다사485469,126.9177651000,37.5204110600
다사507477,126.9426067000,37.5277417300
다사459498,126.8881302000,37.5464003500
다사479483,126.9108763000,37.5329958000
다사458502,126.8869686000,37.5499997100
다사491466,126.9245755000,37.5177403800
다사459504,126.8880859000,37.5518081900
다사511474,126.9471535000,37.5250590400
다사457495,126.8858884000,37.5436846700
다사459497,126.8881375000,37.5454990400
다사488476,126.9211112000,37.5267369700
다사504487,126.9391441000,37.5367388400
다사491474,126.9245201000,37.5249509300
다사508483,126.9436983000,37.5331549800
다사456478,126.8848823000,37.5283565200
다사480474,126.9120718000,37.5248896100
다사463450,126.8930087000,37.5031607400
다사502478,126.9369414000,37.5286162000
다사492470,126.9256794000,37.5213511600
다사482485,126.9142576000,37.5348153200
다사510466,126.9460752000,37.5178431700
다사482480,126.9142928000,37.5303087500
다사481473,126.9132105000,37.5239939200
다사459489,126.8881964000,37.5382885700
다사513466,126.9494698000,37.5178590400
다사453477,126.8814946000,37.5274374800
다사482492,126.9142082000,37.5411245200
다사459491,126.8881817000,37.5400911900
다사477488,126.9085771000,37.5374910600
다사505482,126.9403096000,37.5322376200
다사455463,126.8838618000,37.5148309600
다사484489,126.9164931000,37.5384317800
다사489482,126.9222011000,37.5321504100
다사466499,126.8960468000,37.5473424500
다사506468,126.9415355000,37.5196245000
다사473458,126.9042648000,37.5104288700
다사493475,126.9267765000,37.5258632500
다사501474,126.9358368000,37.5250055300
다사500477,126.9346847000,37.5277040700
다사403486,126.8248371000,37.5352392700
다사410491,126.8327195000,37.5397908000
다사430468,126.8555354000,37.5191865400
다사418475,126.8419013000,37.5254207900
다사449484,126.8769153000,37.5337228500
다사411486,126.8338915000,37.5352906900
다사427459,126.8522109000,37.5110562100
다사443496,126.8700336000,37.5445025000
다사411484,126.8339075000,37.5334880900
다사433473,126.8588916000,37.5237115500
다사421464,126.8453829000,37.5155253100
다사442469,126.8691067000,37.5201611600
다사416475,126.8396379000,37.5254081600
다사430473,126.8554967000,37.5236930700
다사417468,126.8408251000,37.5191053600
다사440487,126.8667064000,37.5363725800
다사451489,126.8791416000,37.5382413100
다사416477,126.8396220000,37.5272107600
다사427472,126.8521096000,37.5227731900
다사418466,126.8419725000,37.5173090600
다사441483,126.8678686000,37.5327734200
다사453493,126.8813755000,37.5418584200
다사419466,126.8431040000,37.5173153600
다사451490,126.8791341000,37.5391426200
다사427461,126.8521953000,37.5128588200
다사442495,126.8689093000,37.5435951500
다사420476,126.8441567000,37.5263346900
다사438501,126.8643356000,37.5489786800
다사423473,126.8475752000,37.5236495800
다사425478,126.8497994000,37.5281685800
다사449488,126.8768853000,37.5373280800
다사440457,126.8669349000,37.5093333400
다사406480,126.8282810000,37.5298508400
다사427477,126.8520706000,37.5272797200
다사437460,126.8635177000,37.5120190300
다사442457,126.8691977000,37.5093454500
다사413469,126.8362909000,37.5199813100
다사440470,126.8668359000,37.5210503600
다사448463,126.8759412000,37.5147893700
다사447471,126.8747496000,37.5219938700
다사449471,126.8770128000,37.5220058300
다사454490,126.8825297000,37.5391604200
다사427471,126.8521174000,37.5218718900
다사440454,126.8669577000,37.5066294100
다사437472,126.8634258000,37.5228347300
다사425469,126.8498698000,37.5200568400
다사440491,126.8666759000,37.5399778000
다사407488,126.8293481000,37.5370676700
다사428468,126.8532723000,37.5191741700
다사435459,126.8612624000,37.5111055000
다사446463,126.8736782000,37.5147774000
다사414470,126.8374145000,37.5208889700
다사439491,126.8655440000,37.5399717300
다사423470,126.8475988000,37.5209456600
다사428470,126.8532568000,37.5209767800
다사430477,126.8554657000,37.5272982900
다사435470,126.8611779000,37.5210198900
다사430462,126.8555819000,37.5137787000
다사441479,126.8678991000,37.5291681900
다사403490,126.8248046000,37.5388444700
다사439461,126.8657730000,37.5129325100
다사446492,126.8734596000,37.5409153400
다사416465,126.8397174000,37.5163951200
다사417474,126.8407775000,37.5245131800
다사447466,126.8747872000,37.5174873200
다사414479,126.8373427000,37.5290006900
다사409482,126.8316601000,37.5316727000
다사413468,126.8362989000,37.5190800100
다사438463,126.8646262000,37.5147290500
다사406484,126.8282486000,37.5334560400
다사408483,126.8305203000,37.5325675900
다사440488,126.8666987000,37.5372738900
다사438485,126.8644580000,37.5345578100
다사443490,126.8700791000,37.5390946600
다사444471,126.8713547000,37.5219758500
다사407458,126.8295901000,37.5100286300
다사442501,126.8688637000,37.5490029700
다사432470,126.8577831000,37.5210014800
다사444466,126.8713925000,37.5174693000
다사451487,126.8791565000,37.5364386900
다사411479,126.8339476000,37.5289815900
다사447480,126.8746819000,37.5301056500
다사427460,126.8522031000,37.5119575200
다사436462,126.8623709000,37.5138155400
다사425459,126.8499480000,37.5110437800
다사413472,126.8362669000,37.5226852200
다사410473,126.8328641000,37.5235673900
다사433462,126.8589764000,37.5137971700
다사440493,126.8666606000,37.5417804200
다사426476,126.8509467000,37.5263722000
다사443462,126.8702913000,37.5138580400
다사445493,126.8723202000,37.5418106300
다사406487,126.8282244000,37.5361599400
다사417455,126.8409282000,37.5073883900
다사437463,126.8634947000,37.5147229600
다사447463,126.8748097000,37.5147833900
다사448474,126.8758587000,37.5247037900
다사406486,126.8282325000,37.5352586400
다사438496,126.8643738000,37.5444721600
다사408482,126.8305283000,37.5316662900
다사434462,126.8601079000,37.5138033100
다사439502,126.8654600000,37.5498860800
다사413473,126.8362589000,37.5235865200
다사425471,126.8498542000,37.5218594500
다사432474,126.8577522000,37.5246067100
다사445484,126.8723882000,37.5336988700
다사449468,126.8770353000,37.5193019000
다사419476,126.8430250000,37.5263284000
다사426461,126.8510638000,37.5128526100
다사420474,126.8441725000,37.5245320800
다사413459,126.8363707000,37.5109682700
다사446464,126.8736707000,37.5156787100
다사439498,126.8654905000,37.5462808600
다사406463,126.8284183000,37.5145287200
다사448471,126.8758812000,37.5219998600
다사417458,126.8409044000,37.5100923100
다사419467,126.8430961000,37.5182166600
다사408487,126.8304880000,37.5361727900
다사422474,126.8464358000,37.5245446300
다사417465,126.8408489000,37.5164014400
다사437488,126.8633032000,37.5372556300
다사438499,126.8643509000,37.5471760800
다사447496,126.8745614000,37.5445265700
다사449490,126.8768703000,37.5391306900
다사411463,126.8340758000,37.5145607500
다사446495,126.8734370000,37.5436192600
다사414482,126.8373188000,37.5317045900
다사418462,126.8420042000,37.5137038400
다사438461,126.8646415000,37.5129264300
다사403472,126.8249508000,37.5226210800
다사452488,126.8802809000,37.5373459500
다사410489,126.8327356000,37.5379882000
다사442492,126.8689320000,37.5408912300
다사441463,126.8680207000,37.5147472600
다사445491,126.8723353000,37.5400080200
다사411491,126.8338514000,37.5397971900
다사456483,126.8848453000,37.5328630700
다사445497,126.8722900000,37.5454158600
다사406493,126.8281759000,37.5415677300
다사426460,126.8510716000,37.5119513100
다사447491,126.8745991000,37.5400200300
다사412478,126.8350873000,37.5280866700
다사423467,126.8476223000,37.5182417500
다사417467,126.8408330000,37.5182040500
다사405494,126.8270359000,37.5424625800
다사429468,126.8544039000,37.5191803600
다사447498,126.8745464000,37.5463291800
다사423460,126.8476773000,37.5119326100
다사443473,126.8702080000,37.5237724400
다사447485,126.8746442000,37.5346121900
다사441491,126.8678078000,37.5399838700
다사419470,126.8430724000,37.5209205700
다사443499,126.8700109000,37.5472064100
다사444499,126.8711428000,37.5472124400
다사444496,126.8711656000,37.5445085300
다사447462,126.8748172000,37.5138820800
다사445464,126.8725392000,37.5156727000
다사446498,126.8734144000,37.5463231800
다사439483,126.8656051000,37.5327612800
다사412486,126.8350233000,37.5352970700
다사447479,126.8746894000,37.5292043400
다사426475,126.8509545000,37.5254708900
다사439495,126.8655134000,37.5435769500
다사442456,126.8692053000,37.5084441400
다사410483,126.8327838000,37.5325804000
다사421477,126.8452805000,37.5272422700
다사443498,126.8700184000,37.5463051100
다사429476,126.8543417000,37.5263908100
다사440479,126.8667673000,37.5291621300
다사447465,126.8747947000,37.5165860100
다사452493,126.8802436000,37.5418524900
다사436478,126.8622481000,37.5282364600
다사438457,126.8646720000,37.5093211900
다사417470,126.8408092000,37.5209079600
다사406466,126.8283941000,37.5172326300
다사413481,126.8361950000,37.5307969400
다사415478,126.8384824000,37.5281057300
다사428471,126.8532490000,37.5218780900
다사447495,126.8745689000,37.5436252600
다사451485,126.8791714000,37.5346360800
다사445466,126.8725241000,37.5174753200
다사448478,126.8758286000,37.5283090200
다사453496,126.8813531000,37.5445623400
다사439469,126.8657119000,37.5201429800
다사453487,126.8814202000,37.5364505700
다사438482,126.8644810000,37.5318538900
다사444493,126.8711883000,37.5418046100
다사446484,126.8735200000,37.5337048800
다사413462,126.8363468000,37.5136721900
다사444467,126.8713850000,37.5183706100
다사448498,126.8756783000,37.5463351700
다사440455,126.8669501000,37.5075307200
다사456484,126.8848379000,37.5337643800
다사422465,126.8465065000,37.5164328800
다사443497,126.8700260000,37.5454038000
다사454487,126.8825520000,37.5364565000
다사437459,126.8635253000,37.5111177200
다사442487,126.8689700000,37.5363847000
다사444477,126.8713093000,37.5273837000
다사453489,126.8814053000,37.5382531900
다사440472,126.8668207000,37.5228529800
다사439492,126.8655364000,37.5408730300
다사409473,126.8317324000,37.5235610000
다사436475,126.8622711000,37.5255325400
다사440486,126.8667140000,37.5354712800
다사447473,126.8747345000,37.5237964900
다사451492,126.8791191000,37.5409452300
다사416470,126.8396777000,37.5209016400
다사438456,126.8646797000,37.5084198800
다사453485,126.8814351000,37.5346479600
다사412473,126.8351273000,37.5235801600
다사439467,126.8657272000,37.5183403600
다사439474,126.8656738000,37.5246495200
다사444487,126.8712337000,37.5363967700
다사429465,126.8544272000,37.5164764400
다사446490,126.8734747000,37.5391127300
다사444462,126.8714228000,37.5138640600
다사405483,126.8271250000,37.5325483000
다사441488,126.8678306000,37.5372799500
다사416474,126.8396459000,37.5245068600
다사425475,126.8498229000,37.5254646700
다사433464,126.8589610000,37.5155997900
다사412468,126.8351673000,37.5190736400
다사414480,126.8373348000,37.5299019900
다사428475,126.8532178000,37.5254833100
다사435460,126.8612547000,37.5120068100
다사442470,126.8690991000,37.5210624700
다사428460,126.8533345000,37.5119637200
다사449487,126.8768928000,37.5364267700
다사452491,126.8802585000,37.5400498700
다사436463,126.8623632000,37.5147168500
다사440485,126.8667216000,37.5345699700
다사441497,126.8677621000,37.5453917000
다사421473,126.8453120000,37.5236370500
다사433478,126.8588530000,37.5282180800
다사441500,126.8677393000,37.5480956100
다사428477,126.8532023000,37.5272859200
다사441474,126.8679371000,37.5246616600
다사443472,126.8702155000,37.5228711300
다사444492,126.8711958000,37.5409033100
다사445494,126.8723126000,37.5427119400
다사442483,126.8690004000,37.5327794700
다사423477,126.8475438000,37.5272548000
다사410485,126.8327677000,37.5343830100
다사408492,126.8304477000,37.5406792900
다사410482,126.8327918000,37.5316791000
다사429463,126.8544427000,37.5146738300
다사421467,126.8453592000,37.5182292300
다사448467,126.8759112000,37.5183946200
다사435475,126.8611395000,37.5255264300
다사445483,126.8723957000,37.5327975700
다사407490,126.8293320000,37.5388702700
다사409474,126.8317244000,37.5244623000
다사417475,126.8407696000,37.5254144800
다사429460,126.8544660000,37.5119699100
다사413460,126.8363627000,37.5118695800
다사446496,126.8734295000,37.5445205600
다사423469,126.8476066000,37.5200443600
다사430470,126.8555199000,37.5209891500
다사447475,126.8747195000,37.5255991100
다사411468,126.8340357000,37.5190672700
다사448475,126.8758511000,37.5256050900
다사450484,126.8780471000,37.5337288100
다사411473,126.8339957000,37.5235737800
다사412453,126.8352872000,37.5055540800
다사408480,126.8305444000,37.5298636900
다사418467,126.8419646000,37.5182103600
다사422459,126.8465537000,37.5110250500
다사454489,126.8825371000,37.5382591100
다사442493,126.8689244000,37.5417925400
다사442496,126.8689017000,37.5444964500
다사425476,126.8498150000,37.5263659700
다사438467,126.8645956000,37.5183342800
다사404487,126.8259608000,37.5361470400
다사438481,126.8644886000,37.5309525900
다사424465,126.8487696000,37.5164453800
다사429475,126.8543495000,37.5254895000
다사431478,126.8565896000,37.5282057700
다사434479,126.8599770000,37.5291255300
다사446473,126.8736029000,37.5237904900
다사443481,126.8701473000,37.5309829000
다사423472,126.8475831000,37.5227482700
다사449466,126.8770503000,37.5174992800
다사422460,126.8465458000,37.5119263500
다사448490,126.8757385000,37.5391247200
다사405485,126.8271088000,37.5343509000
다사414481,126.8373268000,37.5308032900
다사433474,126.8588839000,37.5246128600
다사418457,126.8420437000,37.5091973100
다사445495,126.8723051000,37.5436132500
다사406496,126.8281516000,37.5442716200
다사414472,126.8373985000,37.5226915700
다사419461,126.8431435000,37.5128088300
다사405489,126.8270764000,37.5379560900
다사442499,126.8688789000,37.5472003700
다사420467,126.8442277000,37.5182229500
다사439457,126.8658035000,37.5093272700
다사411480,126.8339396000,37.5298828900
다사442466,126.8691294000,37.5174572400
다사420455,126.8443223000,37.5074072800
다사423474,126.8475674000,37.5245508800
다사436454,126.8624322000,37.5066050700
다사446487,126.8734973000,37.5364088100
다사454492,126.8825148000,37.5409630400
다사429469,126.8543961000,37.5200816700
다사415471,126.8385381000,37.5217966100
다사434472,126.8600309000,37.5228163800
다사442476,126.8690535000,37.5264703200
다사448464,126.8759337000,37.5156906900
다사437454,126.8635636000,37.5066111700
다사433475,126.8588762000,37.5255141600
다사413480,126.8362030000,37.5298956400
다사436474,126.8622788000,37.5246312400
다사437498,126.8632266000,37.5462686700
다사427470,126.8521252000,37.5209705800
다사447474,126.8747270000,37.5246978000
다사433465,126.8589533000,37.5165010900
다사438497,126.8643662000,37.5453734700
다사440496,126.8666377000,37.5444843300
다사437458,126.8635330000,37.5102164100
다사442486,126.8689776000,37.5354833900
다사444482,126.8712715000,37.5318902400
다사419465,126.8431119000,37.5164140500
다사445475,126.8724561000,37.5255871000
다사413465,126.8363228000,37.5163761000
다사409485,126.8316359000,37.5343766100
다사436476,126.8622635000,37.5264338500
다사409491,126.8315877000,37.5397844000
다사443487,126.8701019000,37.5363907400
다사448470,126.8758887000,37.5210985500
다사440456,126.8669425000,37.5084320300
다사409460,126.8318369000,37.5118440600
다사443465,126.8702686000,37.5165619700
다사437500,126.8632112000,37.5480712800
다사416469,126.8396856000,37.5200003400
다사450471,126.8781444000,37.5220117900
다사437461,126.8635100000,37.5129203400
다사404484,126.8259851000,37.5334431400
다사419460,126.8431514000,37.5119075300
다사446494,126.8734446000,37.5427179500
다사424477,126.8486755000,37.5272610400
다사442497,126.8688941000,37.5453977600
다사444463,126.8714152000,37.5147653700
다사451493,126.8791117000,37.5418465400
다사425465,126.8499011000,37.5164516200
다사455488,126.8836764000,37.5373637200
다사421470,126.8453356000,37.5209331400
다사429478,126.8543262000,37.5281934200
다사404461,126.8261716000,37.5127132300
다사438472,126.8645574000,37.5228408200
다사416468,126.8396935000,37.5190990400
다사433472,126.8588993000,37.5228102400
다사410469,126.8328962000,37.5199621900
다사449469,126.8770278000,37.5202032100
다사408484,126.8305122000,37.5334688900
다사420472,126.8441882000,37.5227294700
다사432462,126.8578449000,37.5137910200
다사447483,126.8746593000,37.5328095800
다사414469,126.8374225000,37.5199876600
다사453483,126.8814499000,37.5328453400
다사438493,126.8643968000,37.5417682500
다사427473,126.8521018000,37.5236745000
다사449497,126.8768178000,37.5454398400
다사439487,126.8655745000,37.5363665100
다사454491,126.8825223000,37.5400617300
다사433459,126.8589995000,37.5110932500
다사426478,126.8509311000,37.5281748100
다사428473,126.8532334000,37.5236807000
다사426470,126.8509936000,37.5209643700
다사419455,126.8431909000,37.5074010000
다사404486,126.8259689000,37.5352457400
다사448497,126.8756859000,37.5454338600
다사432460,126.8578604000,37.5119884100
다사406491,126.8281920000,37.5397651300
다사445498,126.8722824000,37.5463171600
다사455485,126.8836987000,37.5346597900
다사438474,126.8645421000,37.5246434400
다사438480,126.8644962000,37.5300512800
다사419456,126.8431830000,37.5083023000
다사424464,126.8487774000,37.5155440800
다사411487,126.8338835000,37.5361920000
다사434477,126.8599924000,37.5273229100
다사436495,126.8621176000,37.5435586500
다사443464,126.8702761000,37.5156606600
다사455486,126.8836913000,37.5355611000
다사414464,126.8374623000,37.5154811500
다사407484,126.8293804000,37.5334624700
다사411492,126.8338434000,37.5406984900
다사438502,126.8643279000,37.5498799900
다사440489,126.8666911000,37.5381751900
다사407497,126.8292755000,37.5451793600
다사415459,126.8386336000,37.5109809700
다사441481,126.8678838000,37.5309708100
다사404489,126.8259445000,37.5379496400
다사422469,126.8464751000,37.5200381000
다사432471,126.8577754000,37.5219027900
다사437494,126.8632572000,37.5426634600
다사442490,126.8689472000,37.5390886200
다사446493,126.8734521000,37.5418166500
다사412487,126.8350153000,37.5361983700
다사431462,126.8567134000,37.5137848700
다사417459,126.8408965000,37.5109936200
다사418464,126.8419883000,37.5155064500
다사411481,126.8339316000,37.5307841900
다사420468,126.8442198000,37.5191242500
다사411472,126.8340037000,37.5226724800
다사429473,126.8543650000,37.5236868900
다사438475,126.8645345000,37.5255447400
다사403481,126.8248777000,37.5307327800
다사409479,126.8316842000,37.5289688000
다사453486,126.8814276000,37.5355492700
다사405491,126.8270602000,37.5397586900
다사418469,126.8419488000,37.5200129700
다사447477,126.8747044000,37.5274017300
다사433461,126.8589841000,37.5128958600
다사411455,126.8341398000,37.5073503200
다사413475,126.8362430000,37.5253891300
다사437464,126.8634870000,37.5156242600
다사449496,126.8768253000,37.5445385300
다사433471,126.8589070000,37.5219089400
다사443485,126.8701170000,37.5345881300
다사444472,126.8713472000,37.5228771600
다사412461,126.8352233000,37.5127645200
다사414459,126.8375021000,37.5109746300
다사448495,126.8757009000,37.5436312500
다사429471,126.8543806000,37.5218842800
다사443478,126.8701701000,37.5282789800
다사408462,126.8306894000,37.5136402600
다사442498,126.8688865000,37.5462990600
다사408465,126.8306652000,37.5163441700
다사411488,126.8338755000,37.5370933000
다사418474,126.8419092000,37.5245194900
다사449489,126.8768778000,37.5382293900
다사430471,126.8555122000,37.5218904600
다사433470,126.8589147000,37.5210076300
다사434469,126.8600540000,37.5201124600
다사404483,126.8259932000,37.5325418400
다사452495,126.8802287000,37.5436551000
다사412480,126.8350713000,37.5298892700
다사429470,126.8543883000,37.5209829700
다사447468,126.8747721000,37.5192899400
다사446465,126.8736632000,37.5165800200
다사446497,126.8734219000,37.5454218700
다사450482,126.8780621000,37.5319262000
다사409469,126.8317646000,37.5199557900
다사437453,126.8635712000,37.5057098600
다사439503,126.8654523000,37.5507873800
다사404463,126.8261554000,37.5145158300
다사444490,126.8712110000,37.5391006900
다사444488,126.8712261000,37.5372980800
다사428469,126.8532645000,37.5200754800
다사427476,126.8520784000,37.5263784100
다사439493,126.8655287000,37.5417743400
다사441486,126.8678458000,37.5354773400
다사410474,126.8328560000,37.5244687000
다사438498,126.8643585000,37.5462747700
다사439475,126.8656661000,37.5255508300
다사440465,126.8668740000,37.5165438200
다사427469,126.8521330000,37.5200692800
다사407461,126.8295660000,37.5127325400
다사424473,126.8487069000,37.5236558200
다사407472,126.8294772000,37.5226468700
다사415476,126.8384983000,37.5263031300
다사444495,126.8711731000,37.5436072200
다사432459,126.8578681000,37.5110871000
다사417460,126.8408885000,37.5118949200
다사448492,126.8757234000,37.5409273300
다사408459,126.8307135000,37.5109363500
다사411469,126.8340277000,37.5199685700
다사415464,126.8385938000,37.5154874900
다사405461,126.8273030000,37.5127196800
다사441464,126.8680131000,37.5156485700
다사405463,126.8272868000,37.5145222800
다사444461,126.8714303000,37.5129627500
다사420470,126.8442040000,37.5209268600
다사425472,126.8498463000,37.5227607500
다사435479,126.8611087000,37.5291316500
다사441471,126.8679599000,37.5219577300
다사423468,126.8476145000,37.5191430500
다사437468,126.8634564000,37.5192295000
다사442479,126.8690308000,37.5291742500
다사433468,126.8589301000,37.5192050200
다사404471,126.8260905000,37.5217262400
다사433479,126.8588453000,37.5291193900
다사436464,126.8623555000,37.5156181600
다사416462,126.8397412000,37.5136912100
다사433466,126.8589456000,37.5174024000
다사440474,126.8668054000,37.5246555900
다사441495,126.8677773000,37.5435890900
다사419469,126.8430803000,37.5200192700
다사413479,126.8362110000,37.5289943300
다사433457,126.8590149000,37.5092906300
다사449463,126.8770727000,37.5147953500
다사409470,126.8317565000,37.5208570900
다사434468,126.8600617000,37.5192111500
다사437462,126.8635024000,37.5138216500
다사444464,126.8714077000,37.5156666800
다사433476,126.8588684000,37.5264154700
다사438489,126.8644274000,37.5381630300
다사437487,126.8633109000,37.5363543200
다사411483,126.8339155000,37.5325867900
다사435469,126.8611856000,37.5201185900
다사404482,126.8260013000,37.5316405400
다사440463,126.8668892000,37.5147412000
다사414475,126.8373746000,37.5253954800
다사438484,126.8644657000,37.5336565000
다사412466,126.8351833000,37.5172710400
다사436461,126.8623785000,37.5129142400
다사456488,126.8848083000,37.5373696200
다사410466,126.8329202000,37.5172582800
다사448466,126.8759187000,37.5174933100
다사438492,126.8644045000,37.5408669500
다사452486,126.8802958000,37.5355433300
다사431477,126.8565974000,37.5273044700
다사441482,126.8678762000,37.5318721100
다사406492,126.8281840000,37.5406664300
다사428461,126.8533268000,37.5128650200
다사407465,126.8295337000,37.5163377500
다사446462,126.8736858000,37.5138760900
다사437493,126.8632649000,37.5417621500
다사434459,126.8601310000,37.5110993800
다사445474,126.8724637000,37.5246857900
다사413461,126.8363547000,37.5127708800
다사412489,126.8349993000,37.5380009700
다사447487,126.8746292000,37.5364148100
다사448465,126.8759262000,37.5165920000
다사439463,126.8657577000,37.5147351300
다사420471,126.8441961000,37.5218281700
다사448487,126.8757610000,37.5364207900
다사421472,126.8453199000,37.5227357500
다사444494,126.8711807000,37.5427059200
다사445472,126.8724788000,37.5228831800
다사413476,126.8362350000,37.5262904300
다사439497,126.8654982000,37.5453795600
다사417471,126.8408013000,37.5218092700
다사417469,126.8408172000,37.5200066600
다사448469,126.8758962000,37.5201972400
다사413453,126.8364186000,37.5055604500
다사431475,126.8566128000,37.5255018500
다사446489,126.8734823000,37.5382114200
다사449495,126.8768328000,37.5436372300
다사409471,126.8317485000,37.5217583900
다사432461,126.8578526000,37.5128897200
다사406489,126.8282082000,37.5379625400
다사407481,126.8294046000,37.5307585700
다사422473,126.8464436000,37.5236433200
다사457484,126.8859697000,37.5337702700
다사409487,126.8316198000,37.5361792000
다사415469,126.8385540000,37.5199940100
다사408470,126.8306250000,37.5208506800
다사440462,126.8668968000,37.5138398900
다사405490,126.8270683000,37.5388573900
다사434471,126.8600386000,37.5219150700
다사445471,126.8724863000,37.5219818700
다사407482,126.8293966000,37.5316598700
다사446467,126.8736481000,37.5183826400
다사449467,126.8770428000,37.5184005900
다사419473,126.8430487000,37.5236244900
다사435476,126.8611318000,37.5264277300
다사433458,126.8590072000,37.5101919400
다사426471,126.8509858000,37.5218656700
다사438486,126.8644504000,37.5354591200
다사437495,126.8632496000,37.5435647600
다사440494,126.8666530000,37.5426817200
다사439478,126.8656432000,37.5282547500
다사441499,126.8677469000,37.5471943100
다사439470,126.8657043000,37.5210442900
다사418473,126.8419171000,37.5236181900
다사446474,126.8735953000,37.5246918000
다사436460,126.8623862000,37.5120129300
다사405471,126.8272221000,37.5217326900
다사407480,126.8294127000,37.5298572700
다사430466,126.8555509000,37.5173839300
다사407495,126.8292916000,37.5433767600
다사414456,126.8375260000,37.5082707100
다사442489,126.8689548000,37.5381873100
다사445461,126.8725618000,37.5129687700
다사408486,126.8304961000,37.5352714900
다사438466,126.8646033000,37.5174329700
다사437499,126.8632189000,37.5471699800
다사425466,126.8498933000,37.5173529200
다사438503,126.8643203000,37.5507812900
다사452492,126.8802510000,37.5409511800
다사412474,126.8351193000,37.5244814600
다사432467,126.8578063000,37.5182975600
다사444489,126.8712185000,37.5381993900
다사406497,126.8281435000,37.5451729200
다사436470,126.8623095000,37.5210260100
다사431470,126.8566515000,37.5209953200
다사414483,126.8373108000,37.5326059000
다사419464,126.8431198000,37.5155127500
다사427475,126.8520862000,37.5254771100
다사430475,126.8554812000,37.5254956800
다사446486,126.8735049000,37.5355075000
다사433469,126.8589224000,37.5201063200
다사446470,126.8736255000,37.5210865700
다사444491,126.8712034000,37.5400020000
다사413474,126.8362510000,37.5244878200
다사415467,126.8385699000,37.5181914000
다사417466,126.8408410000,37.5173027500
다사448486,126.8757685000,37.5355194900
다사449482,126.8769303000,37.5319202300
다사429461,126.8544582000,37.5128712100
다사436458,126.8624015000,37.5102103100
다사444480,126.8712866000,37.5300876200
다사437496,126.8632419000,37.5444660700
다사438488,126.8644351000,37.5372617300
다사412485,126.8350313000,37.5343957700
다사412488,126.8350073000,37.5370996700
다사410479,126.8328159000,37.5289752000
다사411456,126.8341318000,37.5082516300
다사435474,126.8611472000,37.5246251200
다사404492,126.8259202000,37.5406535300
다사440502,126.8665920000,37.5498921500
다사444483,126.8712640000,37.5327915500
다사437476,126.8633952000,37.5264399600
다사449464,126.8770652000,37.5156966600
다사440475,126.8667978000,37.5255569000
다사436455,126.8624245000,37.5075063800
다사416472,126.8396618000,37.5227042500
다사420473,126.8441804000,37.5236307800
다사427462,126.8521875000,37.5137601300
다사439500,126.8654752000,37.5480834700
다사446468,126.8736406000,37.5192839500
다사409492,126.8315796000,37.5406857000
다사436457,126.8624092000,37.5093090000
다사440498,126.8666225000,37.5462869400
다사422468,126.8464829000,37.5191368000
다사446466,126.8736556000,37.5174813300
다사446469,126.8736330000,37.5201852600
다사434455,126.8601618000,37.5074941500
다사448489,126.8757460000,37.5382234100
다사454494,126.8825000000,37.5427656500
다사428466,126.8532879000,37.5173715600
다사402486,126.8237053000,37.5352328000
다사405492,126.8270521000,37.5406599900
다사450488,126.8780172000,37.5373340500
다사441490,126.8678154000,37.5390825600
다사407487,126.8293562000,37.5361663700
다사418460,126.8420200000,37.5119012300
다사419474,126.8430408000,37.5245257900
다사431469,126.8566593000,37.5200940200
다사443476,126.8701852000,37.5264763600
다사412455,126.8352712000,37.5073566900
다사432475,126.8577445000,37.5255080100
다사410477,126.8328320000,37.5271726000
다사429464,126.8544349000,37.5155751400
다사439480,126.8656280000,37.5300573600
다사443455,126.8703443000,37.5075488600
다사438454,126.8646950000,37.5066172600
다사420466,126.8442356000,37.5173216400
다사408474,126.8305927000,37.5244558900
다사418461,126.8420121000,37.5128025300
다사429466,126.8544194000,37.5173777500
다사448488,126.8757535000,37.5373221000
다사419468,126.8430882000,37.5191179700
다사409468,126.8317726000,37.5190544900
다사439453,126.8658340000,37.5057220300
다사405472,126.8272140000,37.5226340000
다사424470,126.8487304000,37.5209519100
다사447484,126.8746518000,37.5337108800
다사412462,126.8352153000,37.5136658200
다사442491,126.8689396000,37.5399899200
다사414465,126.8374543000,37.5163824500
다사435464,126.8612240000,37.5156120500
다사415468,126.8385620000,37.5190927000
다사404490,126.8259364000,37.5388509300
다사434465,126.8600848000,37.5165072300
다사437457,126.8635406000,37.5093151000
다사409459,126.8318449000,37.5109427600
다사434470,126.8600463000,37.5210137700
다사416459,126.8397650000,37.5109873000
다사430465,126.8555587000,37.5164826200
다사446472,126.8736104000,37.5228891800
다사408481,126.8305364000,37.5307649900
다사431467,126.8566747000,37.5182914000
다사451491,126.8791266000,37.5400439300
다사402484,126.8237215000,37.5334302000
다사433467,126.8589379000,37.5183037100
다사439456,126.8658111000,37.5084259600
다사444465,126.8714001000,37.5165679900
다사422467,126.8464908000,37.5182354900
다사426464,126.8510404000,37.5155565300
다사432466,126.8578140000,37.5173962500
다사432468,126.8577986000,37.5191988700
다사434463,126.8601002000,37.5147046100
다사436477,126.8622558000,37.5273351600
다사407494,126.8292997000,37.5424754600
